id,createdAt,updatedAt,deletedAt,name,description,parentTypeId,csiCode
862143ce-9ac0-420c-b6a0-50e81a72b2bf,2024-02-01T20:10:44.837Z,2024-02-01T20:10:44.837Z,,Custom Packaged Rooftop AC Unit,Custom Packaged Rooftop AC Unit,56ac6825-1e54-46c7-a84e-33b8ebd57530,23 75 16
67515ee4-d441-4497-a6d2-dea4c565341c,2025-01-02T16:15:34.806Z,2025-01-02T16:15:34.806Z,,Dampers,"Dampers are mechanical devices that regulate airflow, gases, or other fluid movement through ducts and passages by adjusting their position between open and closed states. They are essential components in HVAC systems, industrial ventilation, and process control applications for managing air distribution, temperature control, and pressure regulation.",0278444d-fcc7-4cfb-ab97-1e3313021db8,23 33 13
364a2719-2ce1-4089-8df2-fbf56785e5ff,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Data Center Power Infrastructure,Data Center Power Systems,e6fe8a2b-6007-4a0f-b3f1-4867e866d714,26 46 00
786dcede-5fe9-4681-b285-1e47da1287c5,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,DCIM Software,Data Center Infrastructure Management,1ca37320-9125-4e36-8f0a-208f5cf306d9,26 45 23
c6406ab5-d0f6-46f9-b4c0-f0d5d7c56379,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Decentralized HVAC Equipment,Decentralized HVAC Systems,e4a1b368-9968-49fe-ae3f-be45511209e9,23 81 00
174183bd-4857-40f0-8a58-b4765dc80652,2024-02-01T20:10:46.479Z,2025-01-02T16:56:08.798Z,,Decentralized Unitary HVAC Equipment,Air Conditioner Units,e4a1b368-9968-49fe-ae3f-be45511209e9,23 81 00
d19f3f23-ff8d-4796-8707-88d0507ffc8f,2024-02-01T20:10:43.815Z,2024-02-01T20:10:43.815Z,,Dedicated Outdoor-Air Units,Dedicated Outdoor-Air Units,5709e575-3973-4c17-9dd1-6fc5767dd0d9,23 74 33
c277ac7c-ca6a-4eec-9ba7-5ba6ef144aa3,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Dehumidifiers,Dehumidification Systems,6400b95e-a4b1-4b09-8fbe-3e200389a58b,23 84 16
396919f1-2714-4224-9e26-9ee3f677de75,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Deionization Equipment,DI Water Systems,ec3e7ec4-6518-4345-819c-62fc38e1a69d,22 13 19
9ce959a6-e696-4714-955e-db4381b38204,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Deluge Fire-Suppression Sprinkler Systems,Deluge Systems,bf56acbd-de53-44e7-b030-8b86a0d57a15,21 13 23
397e3afc-a11b-4392-9595-e905dd89e07a,2025-01-01T22:41:03.096Z,2025-01-02T17:17:52.704Z,,Desiccant Dehumidifier,Desiccant Dehumidification,c277ac7c-ca6a-4eec-9ba7-5ba6ef144aa3,23 84 16.16
3be9ea4d-5e2c-47e0-b409-73599443f5ee,2025-01-02T19:49:11.796Z,2025-01-02T19:49:11.796Z,,Detention Lighting,"Detention lighting includes durable, tamper-resistant lighting fixtures designed for secure facilities, providing reliable illumination while withstanding impact and preventing misuse.",e66d5fe4-af5c-486e-a196-d0005531b1f3,26 55 63
e2ef2dab-a80c-4fb2-8cbf-da24fce80345,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Diesel-Drive Centrifugal Fire Pumps,Diesel Fire Pumps,e4addf2e-aba6-4602-8985-891211fd8840,21 31 16
f7ba693f-cad3-489a-aabe-9875a2a41c48,2025-01-02T19:22:06.755Z,2025-01-02T19:22:06.755Z,,Diesel-Engine-Driven Generator Sets,"Diesel-engine-driven generator sets are complete power generation systems that combine diesel engines with electrical generators, control panels, and cooling systems to provide reliable standby or prime power generation for facilities and critical applications.",39483341-8585-42d9-bacc-62652e714f83,26 32 13.13
d3fc684f-996c-4ddb-b510-070f71d91a31,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Diesel Engine Generators,Diesel Generator Systems,1536ed03-906d-4c6f-bc03-a342ead36e2e,26 32 13.13
8102129d-90c1-4eba-9f1e-4ade21100199,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,"Diffusers, Registers, and Grilles",Air Distribution Outlets,42900260-9152-49ee-a2b5-4a4802e0bda7,23 37 13
c4ad3bb0-dc47-43a6-9f35-f5e8470f2774,2025-01-02T19:02:33.204Z,2025-01-02T19:02:33.204Z,,Digital-Network Lighting Controls,"Networked lighting control systems that utilize digital protocols to enable precise dimming, scheduling, monitoring, and integration with building automation systems through addressable lighting devices and controllers.  Copy",c73ace54-6cdc-46ba-a49b-ee3cf6a7ebfd,26 09 43.13
3ac57377-278d-402b-9eb3-c9df5b1ff0dd,2025-01-02T16:55:07.585Z,2025-01-02T16:55:07.585Z,,Direct Evaporative Air Coolers,"Direct evaporative air coolers are cooling systems that lower air temperature by passing air through water-saturated media, utilizing the natural cooling effect of water evaporation to reduce ambient temperature in dry climates with low humidity.",56ac6825-1e54-46c7-a84e-33b8ebd57530,23 76 13
b690ef42-3beb-4b3a-9c0d-3524fc1c5fff,2025-01-02T16:11:42.750Z,2025-01-02T16:11:42.750Z,,Direct Geoexchange Heat Exchangers,Used for geothermal applications,dbb66217-3a12-415b-a997-f8422b942af0,23 57 33
ee211637-1fc1-4ac5-9ee0-0c9f6e753434,2025-01-02T19:48:31.498Z,2025-01-02T19:48:31.498Z,,Display Lighting,"Display lighting includes specialized fixtures designed to highlight and enhance the visual appeal of exhibits, merchandise, or artwork, providing focused and adjustable illumination.",e66d5fe4-af5c-486e-a196-d0005531b1f3,26 55 59
6c881403-36ef-43cd-952d-4682ba43a02c,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Distributed UPS Systems,Distributed UPS,9fb8e41e-88b6-4e5e-b67f-65f08c71b070,26 33 42
d58f30e7-30e4-480a-b76d-c8a1519eebfa,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Distribution Panelboards,Power Distribution Panels,3d0b80bf-1f43-46eb-8c0a-5e3f3e58b97a,26 24 16.16
572e6940-1bec-47a8-94b9-4732ec846a2b,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Distribution SPDs,Distribution Level Protection,ffa15655-7980-411a-a8b6-a12dc2f7f1c4,26 43 13.16
4295a092-463f-41a9-a5c9-3da05f1d954a,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,DOAS Equipment,Dedicated Outdoor Air Systems,540e5cb0-3f55-4fd3-a46a-7793edda0f14,23 73 00
ddc581d3-3e59-400c-acca-3ad1592cfd83,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,DOAS with Energy Recovery,Energy Recovery DOAS,4295a092-463f-41a9-a5c9-3da05f1d954a,23 73 19
ccd4630b-cd25-4331-bfb4-041f3232e6ed,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Domestic Water Distribution,Facility Water Systems,8d83e066-29eb-4879-b5c0-b7225907d5e5,22 11 00
1a0555d8-01de-458e-a092-bb13fb795688,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Domestic Water Filtration Equipment,Water Filtration Systems,d228208c-c3cb-41f0-94c3-0eec87981f31,22 32 00
3b121696-54e2-4568-b611-aedbd6099202,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Domestic Water Heating Equipment,Water Heating Systems,d228208c-c3cb-41f0-94c3-0eec87981f31,22 33 00
13da9924-f79e-4976-8cd7-eb1df53e760a,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Domestic Water Packaged Booster Pumps,Water Booster Systems,4c57a72f-fc84-4ba4-81d1-075cb29419c4,22 11 13.16
4c57a72f-fc84-4ba4-81d1-075cb29419c4,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Domestic Water Pumps,Water Distribution Pumps,ccd4630b-cd25-4331-bfb4-041f3232e6ed,22 11 13
72ba22cd-7fa4-4085-8807-16be7e3ade4f,2025-01-02T19:16:56.169Z,2025-01-02T19:16:56.169Z,,Door Chimes,"Electronic or mechanical devices that produce audible tones or melodies to announce visitors at entryways or doors, including transformers and sound-producing components.",0bc5af23-2931-4692-88e4-449e3a5611a1,26 27 73
c90f2b0f-c2db-4caa-b508-fbec87e5fcb3,2025-09-25T15:31:53.042Z,2025-09-25T15:31:53.042Z,,Dry Coolers,Air-Cooled Fluid Coolers,e4a1b368-9968-49fe-ae3f-be45511209e9,23 66 00
6820c00b-6d98-4798-9051-b0d577111299,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Dry-Pipe Sprinkler Systems,Dry Sprinkler Systems,bf56acbd-de53-44e7-b030-8b86a0d57a15,21 13 16
bf2ac171-5133-4ba7-be99-0038d8586aea,2024-11-05T15:44:52.063Z,2025-01-01T22:41:03.096Z,,"Dry-Type, Medium-Voltage Transformers","Provide dry-type, medium-voltage transformers for indoor or outdoor use. Transformers must be air-cooled, non-oil insulated for safety, and meet all ANSI/IEEE standards. Units must be sized to meet the specified voltage and load requirements and be factory-tested for proper operation under load conditions.",0ebec6c6-4728-42c0-bf56-8b920011744d,26 12 16
62321594-2f00-45e5-abf5-5219d97dd12f,2025-01-02T17:05:31.132Z,2025-01-02T17:05:31.132Z,,Dual Circuit Chilled Beams,"A chilled beam unit featuring separate water circuits for simultaneous heating and cooling capability, allowing for flexible zone control.",94199660-4ccc-4ec7-9b0c-b24d7a495d7a,23 82 14.26
bd536e05-b715-4c35-87c7-6a6852f2c39b,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Dual-Duct VAV Terminal Units,Dual-Duct VAV Boxes,51041420-f0c5-41e5-80f6-77dd2cc0f08e,23 36 13.16
05c0c37d-4e95-43c7-a987-62d3f66e74ce,2025-01-02T16:20:00.525Z,2025-01-02T16:20:00.525Z,,Duct Liners,"Duct liners are internal insulation materials installed within HVAC ductwork to improve thermal efficiency, reduce noise transmission, and prevent condensation. These sound-absorbing and thermally insulating layers are typically made of fiberglass or similar materials, helping to enhance the overall performance and energy efficiency of ventilation systems.",0278444d-fcc7-4cfb-ab97-1e3313021db8,23 33 53
227e57eb-fc62-4477-9795-2ee9a7201f24,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Duct Mounted Access Doors,Duct Access Doors,0278444d-fcc7-4cfb-ab97-1e3313021db8,23 33 33
fac453a4-7ebf-4610-8ac4-78ba44872cc4,2025-01-02T16:18:22.630Z,2025-01-02T16:18:22.630Z,,Duct Silencers,"Duct silencers are specialized acoustic devices installed in HVAC systems to reduce noise transmission and minimize sound propagation through ventilation ductwork. These components use sound-absorbing materials and internal baffles to attenuate airflow noise, improving acoustic comfort in buildings by reducing mechanical system sound levels.",705363ff-26fc-4460-b413-8e1e894bc068,23 33 19
963f26a4-82e4-4059-ad51-ff2052a7e948,2024-10-23T14:30:37.594Z,2025-01-01T22:41:03.096Z,,"Ductwork Specialties ",Ductwork Specialties,0278444d-fcc7-4cfb-ab97-1e3313021db8,23 33 14
73316942-d741-48cf-930b-8cc2beedcf1a,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,DX Cooling Coils,Direct Expansion Cooling Coils,24074cf0-d09f-4f23-b6e5-866c864d4844,23 82 16.13
e6fe8a2b-6007-4a0f-b3f1-4867e866d714,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Electrical,Electrical Systems,,26 00 00
c5a6da0d-5b84-483a-aa2b-82c02bb3dc12,2025-01-02T19:15:35.865Z,2025-01-02T19:15:35.865Z,,Electrical Cabinets and Enclosures,"Protective metal housings and cabinets that safely enclose electrical equipment, components, and wiring, featuring access doors, mounting provisions, and environmental protection ratings.",0bc5af23-2931-4692-88e4-449e3a5611a1,"26 27 16 "
90794733-ee91-4159-8c46-d4313df845d4,2024-11-05T15:45:49.201Z,2025-01-01T22:41:03.096Z,,Electrical Load Bank,Furnish electrical load banks for testing the emergency and backup power systems. Load banks must be designed for indoor or outdoor use and capable of handling both resistive and inductive loads. Units must meet all performance and safety standards for load testing applications. Ensure factory testing is conducted prior to delivery to ensure reliability during testing and commissioning.,ffb1b3fa-384f-4779-92d5-93b3daf0b962,26 24 00
e93573fe-98c6-46eb-9df7-43a2b8df800b,2025-01-02T18:58:35.268Z,2025-01-02T18:58:35.268Z,,Electrical Power Monitoring,"Equipment and software systems that measure, analyze, and display real-time electrical parameters like voltage, current, power factor, and energy consumption to enable monitoring and optimization of power distribution systems.",d07f608b-5c34-402b-8280-c29e692ba41f,"26 09 13 "
408ce0cf-84df-4c71-82d6-cd8f82796198,2025-06-18T18:58:01.423Z,2025-06-18T18:58:01.423Z,,Electric Baseboard Heaters,Electric resistance coils in a long cabinet running along baseboards.,b87a3083-e0e9-4715-8c5f-64be0f247b9f,23 82 33.16
cf90873b-90fc-487c-a307-1ccb20bc8688,2024-02-01T20:10:22.069Z,2024-02-01T20:10:22.069Z,,Electric Boilers,Electric Boilers,60b323a2-cc25-421d-822f-c3bc9a601b18,23 52 13
94739bdd-a0c5-4b61-8221-9d2b29733e31,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Electric-Drive Centrifugal Fire Pumps,Electric Fire Pumps,e4addf2e-aba6-4602-8985-891211fd8840,21 31 13
2938b867-1034-4ff6-b7f1-d980200e680a,2025-01-02T17:07:01.123Z,2025-01-02T17:07:01.123Z,,Electric-Resistance Air Coils,"Electric-resistance air coils are heating components that use electrical current to generate heat, converting electrical energy into thermal energy for warming air in HVAC systems, industrial processes, or other applications requiring controlled heat transfer.",24074cf0-d09f-4f23-b6e5-866c864d4844,23 82 16.14
3d63895f-b8c9-4a24-a60a-ea6460f15a2e,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Electric Unit Heaters,Electric Heating Units,b9b3ef9d-fbdc-465c-9b5c-a149b805b33d,23 82 39.13
f8afaf24-ecec-48de-bfff-00291694335f,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Electric Water Heaters,Electric Heating Systems,3b121696-54e2-4568-b611-aedbd6099202,22 33 13
3ffa6c69-4d7f-457e-be0b-6c9f62b3c9e7,2025-01-02T19:34:10.951Z,2025-01-02T19:34:10.951Z,,Electromagnetic-Interference Filters," Electromagnetic-interference (EMI) filters are devices designed to suppress high-frequency noise and prevent electromagnetic interference from affecting or being emitted by electronic equipment, ensuring compliance with regulatory standards and reliable system operation.",d3352a89-05d6-4a8c-88de-5502879c8663,26 35 23
a6f55eae-7493-4235-926d-820270ae97e9,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Electronic Air Cleaners,Electronic Air Cleaning Systems,cd1a5c14-fba1-4e2e-a5ab-6946d4519cd7,23 43 00
e4c82296-a62a-4550-ae26-815b826d9826,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Electronic Air Ionizers,Air Ionization Systems,a6f55eae-7493-4235-926d-820270ae97e9,23 43 13
ca304178-62d2-4b6a-97c2-e04d2c6c97c3,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Electronically Commutated Motors,EC Motors for HVAC Equipment,8d9504dd-c98c-465d-aac2-fb1f7410cf84,23 05 13.16
7cacd5aa-b417-46d0-a01e-02af8bdd3d7b,2025-01-02T16:22:54.362Z,2025-01-02T16:22:54.362Z,," Electronic Water Conditioning for HVAC Systems","Electronic water conditioning for HVAC systems is a non-chemical water treatment technology that uses electromagnetic or electrostatic fields to alter mineral scale formation and prevent buildup in pipes and heat exchangers. This method provides an alternative to traditional chemical treatments, reducing scale, corrosion, and potential microbial growth while improving system efficiency and equipment longevity.",200b1e51-3d8c-493f-8b95-b3c32d46ed15,23 25 26
671c8c1a-f045-4ac1-9eb6-7f13f795daed,2025-01-02T19:43:54.455Z,2025-01-02T19:43:54.455Z,,Emergency and Exit Lighting,"Emergency and exit lighting includes systems designed to provide illumination and clear directional guidance during power outages or emergencies, ensuring safe evacuation and compliance with safety regulations.",f13f57bc-7735-480d-8ca6-2ddda250c5e6,26 52 13
75c5e8be-e2dd-4bf5-a094-66d72fd9cd73,2025-01-02T19:44:15.074Z,2025-01-02T19:44:15.074Z,,Emergency Lighting,"Emergency lighting consists of illumination systems that activate during power outages or emergencies, ensuring visibility and safety in critical areas for occupants to navigate and evacuate.",671c8c1a-f045-4ac1-9eb6-7f13f795daed,26 52 13.13
e3196bf3-e541-45fb-9421-2fb3e07f3cfd,2024-11-05T15:46:13.711Z,2025-01-01T22:41:03.096Z,,Enclosed Bus Assemblies,Busway Systems,ffb1b3fa-384f-4779-92d5-93b3daf0b962,26 25 00
fa870780-4c96-46f5-90a3-ad88b394ce6e,2025-01-02T19:19:25.359Z,2025-01-02T19:19:25.359Z,,Enclosed Controllers,"Enclosed controllers are protective cabinets or enclosures that house electrical control components, providing environmental protection and safety barriers while allowing access for maintenance and operation of building automation systems and equipment controls.",1babfa97-2fbc-45db-9ea8-f5a3f247ff5a,26 29 13
a0f07fd8-8eda-48dd-94eb-4c5b3976d0bb,2025-01-02T19:18:02.471Z,2025-01-02T19:18:02.471Z,,Enclosed Switches,"Manually operated disconnecting switches enclosed in protective housings, rated at 1000V or less, used to isolate electrical equipment for maintenance and safety purposes.",a98a3b27-58c1-472d-8e3c-9034dde85260,"26 28 16.16 "
a98a3b27-58c1-472d-8e3c-9034dde85260,2025-01-02T19:17:45.222Z,2025-01-02T19:17:45.222Z,,Enclosed Switches and Circuit Breakers,"Protective enclosures containing manually-operated switches or circuit breakers rated at 1000V or less, providing accessibility for operation and maintenance while ensuring personnel safety.",108e2f4a-4af1-483f-81e1-de13345a40f0,"26 28 16 "
5eecb085-feb2-4233-8a45-581cfda821a6,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Energy Management Platforms,Energy Management Systems,6638c5f3-c3e6-419e-8fe1-45358ed9bb28,23 81 30.23
0105a4ef-cf83-4dcc-acd9-9e1fabea5a1a,2024-12-19T13:54:04.824Z,2025-01-01T22:41:03.096Z,,Energy Recovery Units,AIR-TO-AIR ENERGY RECOVERY VENTILATOR,540e5cb0-3f55-4fd3-a46a-7793edda0f14,23 72 00
b75f16c0-0621-4c40-8a79-fd2a81b3caa4,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Energy Storage Equipment,Thermal Storage Systems,e4a1b368-9968-49fe-ae3f-be45511209e9,23 85 00
1536ed03-906d-4c6f-bc03-a342ead36e2e,2024-02-01T20:10:59.104Z,2025-01-01T22:41:03.096Z,,Engine Generators,Generator Systems,5cd5cb95-746d-40da-b710-fe2933fa8c8a,26 32 13
39483341-8585-42d9-bacc-62652e714f83,2025-01-02T19:21:45.664Z,2025-01-02T19:21:45.664Z,,Engine Generators,"Engine generators provide backup or primary electrical power through fuel-powered engines, typically diesel, natural gas, or propane, and include the engine, generator, controls, mounting system, and necessary accessories for a complete operational unit.",e508a248-b45a-4cf1-a882-32e299c03c9b,26 32 13
49fbac44-bfe5-42df-8f37-31583e231a3c,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Environmental Monitors,Environmental Monitoring,bf5f4bbb-2a98-44b3-9923-9d6677c34d9e,26 45 13.19
a077dbc2-6240-45cd-b857-47d60eeb3099,2025-09-26T17:45:24.916Z,2025-09-26T17:45:24.916Z,,Evaporative Refrigerant Condensers,Evaporative Refrigerant Condensers,e6e7ab3e-16a9-490e-8e3b-6dbdd9d62936,23 63 33
6a73bae3-029d-477e-a5cb-c66af50ebe17,2025-01-02T19:44:30.434Z,2025-01-02T19:44:30.434Z,,Exit Signs,"Exit signs are illuminated or reflective indicators used to mark building exits, providing clear directional guidance to ensure safe and efficient evacuation during emergencies.",671c8c1a-f045-4ac1-9eb6-7f13f795daed,26 52 13.16
cf15222c-3e82-46a7-81ae-8f8f4061c257,2025-01-02T19:53:18.391Z,2025-01-02T19:53:18.391Z,,Exterior Athletic Lighting,"Exterior athletic lighting consists of high-performance lighting systems designed to illuminate outdoor sports fields and arenas, ensuring optimal visibility for players and spectators during evening or low-light conditions.",b743c3f0-ca37-4509-8738-8dec2521fdf9,26 56 68
b743c3f0-ca37-4509-8738-8dec2521fdf9,2025-01-02T19:42:10.873Z,2025-01-02T19:42:10.873Z,,Exterior Lighting,"Exterior lighting includes systems and fixtures designed to illuminate outdoor spaces, providing functionality, safety, and aesthetic enhancement for areas such as landscapes, pathways, and building exteriors.",b61997ad-005d-4d62-bf16-ab6a8fc4791c,26 56 00
7e0fb95a-c2a1-4fc2-9699-2324a633dcf3,2025-01-02T16:28:23.330Z,2025-01-02T16:28:23.330Z,,Fabric Air Distribution Devices,"Fabric air distribution devices are specialized components used in HVAC systems to distribute air evenly through a permeable fabric membrane, typically designed for efficient and uniform air circulation in large spaces such as industrial facilities, warehouses, or commercial buildings.",42900260-9152-49ee-a2b5-4a4802e0bda7,23 37 16
45e012ac-648e-49bd-b317-986a3aa8a913,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Fabricated Double-Wall Metal Ducts,Double-Wall Metal Ductwork,58c4feb1-0c4d-479d-8606-141cb4b78056,23 31 13.19
973b270f-1b84-4ddb-96cd-61f9deb9dcbf,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Facility Electrical Power Generating and Storing Equipment,Power Generation and Storage,e6fe8a2b-6007-4a0f-b3f1-4867e866d714,26 30 00
31cccbef-b6f1-4464-8144-1857e09d40e6,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Facility Natural Gas Systems,Natural Gas Distribution,04880d5c-9b1a-4056-8e8e-b4e66418b419,22 16 00
12c84580-ecd0-49ac-b004-20bba74d80f5,2025-05-06T15:05:14.572Z,2025-05-06T15:10:00.315Z,,Facility Sanitary Sewerage,"Includes: sanitary waste and vent piping systems, with piping, floor drains, valves, piping specialties, interceptors, separators, and other components within and under structures.",04880d5c-9b1a-4056-8e8e-b4e66418b419,22 13 00
6c5402aa-748a-4029-b7f8-b24546071a76,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Facility SPDs,Building-Wide Surge Protection,ffa15655-7980-411a-a8b6-a12dc2f7f1c4,26 43 13.13
42c3f2c2-ddf5-4b2a-a617-53c63387b28f,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Facility Storm Drainage,Storm Drainage Systems,04880d5c-9b1a-4056-8e8e-b4e66418b419,22 14 00
b45d03e4-4376-4617-91ea-037a7249b0d6,2024-11-05T15:58:17.328Z,2025-01-01T22:41:03.096Z,,Facility Underground Fuel-Oil Storage Tanks,Facility Underground Fuel-Oil Storage Tanks,e4a1b368-9968-49fe-ae3f-be45511209e9,23 13 13
56868738-7ef3-4341-9db1-897acc8cd62b,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Factory-Fabricated Air-Handling Units,Factory-Fabricated Air-Handling Units,e2c6a92a-d155-49c2-9344-099111825947,23 73 15
a08a70f9-5010-4e72-b96c-3916f4072e32,2024-02-01T20:10:55.840Z,2025-01-01T22:41:03.096Z,,Fan Coil Units,Fan Coil Systems,6982528f-31ed-4a2c-adb7-f361fa284b6f,23 82 19
4ea3e926-33d6-4d4c-aabb-a078d041c0cb,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Fan-Powered VAV Terminal Units,Fan-Powered VAV Boxes,51041420-f0c5-41e5-80f6-77dd2cc0f08e,23 36 13.19
048f79c7-8a2d-45d8-b693-f27ce9aed82f,2024-02-01T20:10:39.585Z,2024-02-01T20:10:39.585Z,,Field-Erected Cooling Towers,Field-Erected Cooling Towers,ddf4a924-9c1c-46f2-aef7-172d3dfebef9,23 65 23
41dcc1de-0f02-4063-9ec6-891b6ff64fce,2025-01-02T17:09:50.280Z,2025-01-02T17:09:50.280Z,," Finned-Tube Radiation Heaters","Finned-tube radiation heaters are heating devices that use heated water or steam flowing through metal tubes with attached fins to increase surface area, efficiently transferring thermal energy and warming surrounding spaces through convection and radiation.",6982528f-31ed-4a2c-adb7-f361fa284b6f,23 82 36
19fb4149-eb0c-429e-a067-137755394564,2025-01-02T16:35:14.126Z,2025-01-02T16:35:14.126Z,,Finned Water-Tube Boilers,"Finned water-tube boilers are advanced heating systems with extended surface area heat exchangers, featuring water tubes with attached fins to enhance thermal efficiency and heat transfer, typically used in industrial and high-performance heating applications.",cb9b91de-3003-4c48-a9c1-5e481fb4f3b8,23 52 33.13
13fd324c-0674-48b3-ba44-b0e039557ef0,2025-01-02T16:16:40.401Z,2025-01-02T16:16:40.401Z,,Fire Dampers,"Fire dampers are safety devices installed in HVAC ductwork that automatically close to prevent the spread of fire and smoke between different compartments or floors of a building. They are typically triggered by a fusible link or thermal sensor that melts at a specific temperature, causing the damper to shut and help contain fire progression through ventilation systems.",0278444d-fcc7-4cfb-ab97-1e3313021db8,23 33 13.16
b9d297c0-e088-4fa2-855d-029491de5baf,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Fire-Extinguishing Systems,Special Fire Suppression,55f62603-9466-4f75-94e9-b606cbbf3f86,21 20 00
55f62603-9466-4f75-94e9-b606cbbf3f86,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Fire Protection,Fire Suppression Systems,,21 00 00
ed1ace35-a523-47c3-9ee8-5d264de8d6a0,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Fire Pumps,Fire Protection Pumps,55f62603-9466-4f75-94e9-b606cbbf3f86,21 30 00
bf56acbd-de53-44e7-b030-8b86a0d57a15,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Fire-Suppression Sprinkler Systems,Sprinkler Systems,efc2fea9-be5e-4cb9-bc18-60308f4a4475,21 13 00
f04f8c8a-5005-43dd-b5d2-d7e9caee580f,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Fire-Suppression Water Storage,Fire Water Storage,8d83e066-29eb-4879-b5c0-b7225907d5e5,22 12 00
ceb8ab24-993e-4e2b-947c-15ef5449cba4,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Fire-Suppression Water Storage Tanks,Fire Water Tanks,f04f8c8a-5005-43dd-b5d2-d7e9caee580f,22 12 13
47e27221-a552-4e28-a1e8-7c8081b58e48,2024-02-01T20:10:23.213Z,2024-02-01T20:10:23.213Z,,Fire-Tube Boilers,Fire-Tube Boilers,60b323a2-cc25-421d-822f-c3bc9a601b18,23 52 39
15e66331-9e58-4cca-b698-d0bcde9d4e11,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Fixed-Plate Air-to-Air Heat Exchangers,Plate Heat Exchangers,a0983310-d16e-4542-ab0a-009ff55c8c9c,23 72 13
54cbc6f7-f2f8-4207-bbe7-5ab9f35f5a9d,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Flexible Duct Connectors,Flexible Connections,0278444d-fcc7-4cfb-ab97-1e3313021db8,23 33 36
0da7e5f9-2ceb-41a4-a6c0-0bad2c70ed62,2025-01-02T16:19:32.738Z,2025-01-02T16:19:32.738Z,,Flexible Ducts,"Flexible ducts are adjustable, bendable ventilation conduits typically made of wire-reinforced plastic or fabric that connect rigid ductwork sections, allowing for easier installation and adapting to complex HVAC system layouts. These lightweight, insulated ducts provide flexibility in routing airflow around obstacles while maintaining proper air distribution and thermal performance.",0278444d-fcc7-4cfb-ab97-1e3313021db8,23 33 46
923dbbda-c690-45c8-9237-e37cf2132292,2025-01-02T19:53:04.637Z,2025-01-02T19:53:04.637Z,,Flood Lighting,"Flood lighting includes high-intensity fixtures designed to provide broad, powerful illumination for outdoor areas such as building facades, sports fields, and large open spaces, ensuring visibility and security.",b743c3f0-ca37-4509-8738-8dec2521fdf9,26 56 36
